[02:34:18] [main/INFO]: ModLauncher running: args [--username, RedRanger5577, --version, Sky High, --gameDir, C:\Users\one\AppData\Roaming\.minecraft\versions\Sky High, --assetsDir, C:\Users\one\AppData\Roaming\.minecraft\assets, --assetIndex, 1.19, --uuid, ed8ee4031c614ae1b390b38e808c3315, --accessToken, ????????, --clientId, ${clientid}, --xuid, ${auth_xuid}, --userType, mojang, --versionType, release, --width, 925, --height, 530, --launchTarget, forgeclient, --fml.forgeVersion, 43.2.8, --fml.mcVersion, 1.19.2, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20220805.130853]
[02:34:18] [main/INFO]: ModLauncher 10.0.8+10.0.8+main.0ef7e830 starting: java version 17.0.3 by Microsoft; OS Windows 10 arch amd64 version 10.0
[02:35:51] [Render thread/WARN]: Failed to parse recipe mekanism:enriching/conversion/gloomslate/cut_stairs_to_smooth[mekanism:enriching]: com.google.gson.JsonSyntaxException: Invalid or unsupported recipe type 'mekanism:enriching'
[02:35:51] [Render thread/WARN]: Failed to parse recipe 'oreganized:quark/glance_brick_vertical_slab_revert[minecraft:crafting_shapeless]'! Falling back to vanilla: com.google.gson.JsonSyntaxException: Unknown item 'oreganized:glance_brick_vertical_slab'
[02:35:51] [Render thread/WARN]: Failed to parse recipe oreganized:quark/glance_brick_vertical_slab_revert[minecraft:crafting_shapeless]: com.google.gson.JsonSyntaxException: Unknown item 'oreganized:glance_brick_vertical_slab'
[02:35:51] [Render thread/WARN]: Failed to parse recipe 'mekanism:sawing/boat/echo[mekanism:sawing]'! Falling back to vanilla: java.lang.NullPointerException: Unknown recipe type: mekanism:sawing
[02:35:51] [Render thread/WARN]: Failed to parse recipe mekanism:sawing/boat/echo[mekanism:sawing]: com.google.gson.JsonSyntaxException: Invalid or unsupported recipe type 'mekanism:sawing'
[02:35:51] [Render thread/WARN]: Failed to parse recipe 'alltheores:mek_processing/aluminum/clump/from_shard[mekanism:purifying]'! Falling back to vanilla: java.lang.NullPointerException: Unknown recipe type: mekanism:purifying
[02:35:51] [Render thread/WARN]: Failed to parse recipe alltheores:mek_processing/aluminum/clump/from_shard[mekanism:purifying]: com.google.gson.JsonSyntaxException: Invalid or unsupported recipe type 'mekanism:purifying'
[02:35:51] [Render thread/WARN]: Failed to parse recipe 'mekanism:sawing/door/echo[mekanism:sawing]'! Falling back to vanilla: java.lang.NullPointerException: Unknown recipe type: mekanism:sawing
[02:35:51] [Render thread/WARN]: Failed to parse recipe mekanism:sawing/door/echo[mekanism:sawing]: com.google.gson.JsonSyntaxException: Invalid or unsupported recipe type 'mekanism:sawing'
[02:35:51] [Render thread/WARN]: Failed to parse recipe 'mekanism:enriching/conversion/sculk_stone/cut_to_smooth[mekanism:enriching]'! Falling back to vanilla: java.lang.NullPointerException: Unknown recipe type: mekanism:enriching
[02:35:51] [Render thread/WARN]: Failed to parse recipe mekanism:enriching/conversion/sculk_stone/cut_to_smooth[mekanism:enriching]: com.google.gson.JsonSyntaxException: Invalid or unsupported recipe type 'mekanism:enriching'
[02:35:51] [Render thread/WARN]: Failed to parse recipe 'alltheores:mek_processing/aluminum/slurry/dirty_from_raw[mekanism:dissolution]'! Falling back to vanilla: java.lang.NullPointerException: Unknown recipe type: mekanism:dissolution
[02:35:51] [Render thread/WARN]: Failed to parse recipe alltheores:mek_processing/aluminum/slurry/dirty_from_raw[mekanism:dissolution]: com.google.gson.JsonSyntaxException: Invalid or unsupported recipe type 'mekanism:dissolution'
[02:35:51] [Render thread/WARN]: Failed to parse recipe 'exnihilosequentia:heat/ens_wall_torch[exnihilosequentia:heat]'! Falling back to vanilla: java.lang.IncompatibleClassChangeError: Method 'net.minecraft.world.item.ItemStack dev.latvian.mods.kubejs.item.ItemStackJS.of(java.lang.Object)' must be InterfaceMethodref constant
[02:35:51] [Render thread/WARN]: Failed to parse recipe 'mekanism:enriching/conversion/sculk_stone/cut_wall_to_smooth[mekanism:enriching]'! Falling back to vanilla: java.lang.NullPointerException: Unknown recipe type: mekanism:enriching
[02:35:51] [Render thread/WARN]: Failed to parse recipe mekanism:enriching/conversion/sculk_stone/cut_wall_to_smooth[mekanism:enriching]: com.google.gson.JsonSyntaxException: Invalid or unsupported recipe type 'mekanism:enriching'
[02:35:51] [Render thread/WARN]: Failed to parse recipe 'mekanism:crushing/gloomslate/smooth_slabs_to_cut[mekanism:crushing]'! Falling back to vanilla: java.lang.NullPointerException: Unknown recipe type: mekanism:crushing
[02:35:51] [Render thread/WARN]: Failed to parse recipe mekanism:crushing/gloomslate/smooth_slabs_to_cut[mekanism:crushing]: com.google.gson.JsonSyntaxException: Invalid or unsupported recipe type 'mekanism:crushing'
[02:35:51] [Render thread/WARN]: Failed to parse recipe 'alltheores:mek_processing/zinc/dust/from_raw_ore[mekanism:enriching]'! Falling back to vanilla: java.lang.NullPointerException: Unknown recipe type: mekanism:enriching
[02:35:51] [Render thread/WARN]: Failed to parse recipe alltheores:mek_processing/zinc/dust/from_raw_ore[mekanism:enriching]: com.google.gson.JsonSyntaxException: Invalid or unsupported recipe type 'mekanism:enriching'
[02:35:51] [Render thread/WARN]: Failed to parse recipe 'sophisticatedstorage:oak_chest_from_quark_oak_chest[minecraft:crafting_shapeless]'! Falling back to vanilla: com.google.gson.JsonSyntaxException: Item array cannot be empty, at least one item must be defined
[02:35:51] [Render thread/WARN]: Failed to parse recipe sophisticatedstorage:oak_chest_from_quark_oak_chest[minecraft:crafting_shapeless]: com.google.gson.JsonSyntaxException: Item array cannot be empty, at least one item must be defined
[02:35:51] [Render thread/WARN]: Failed to parse recipe 'mekanism:crushing/gloomslate/tile_slabs_to_cobbled[mekanism:crushing]'! Falling back to vanilla: java.lang.NullPointerException: Unknown recipe type: mekanism:crushing
[02:35:51] [Render thread/WARN]: Failed to parse recipe mekanism:crushing/gloomslate/tile_slabs_to_cobbled[mekanism:crushing]: com.google.gson.JsonSyntaxException: Invalid or unsupported recipe type 'mekanism:crushing'
[02:35:51] [Render thread/WARN]: Failed to parse recipe 'mekanism:enriching/conversion/sculk_stone/tile_wall_to_brick[mekanism:enriching]'! Falling back to vanilla: java.lang.NullPointerException: Unknown recipe type: mekanism:enriching
[02:35:51] [Render thread/WARN]: Failed to parse recipe mekanism:enriching/conversion/sculk_stone/tile_wall_to_brick[mekanism:enriching]: com.google.gson.JsonSyntaxException: Invalid or unsupported recipe type 'mekanism:enriching'
[02:35:51] [Render thread/WARN]: Failed to parse recipe 'mekanism:enriching/conversion/sculk_stone/polished_wall_to_cut[mekanism:enriching]'! Falling back to vanilla: java.lang.NullPointerException: Unknown recipe type: mekanism:enriching
[02:35:51] [Render thread/WARN]: Failed to parse recipe mekanism:enriching/conversion/sculk_stone/polished_wall_to_cut[mekanism:enriching]: com.google.gson.JsonSyntaxException: Invalid or unsupported recipe type 'mekanism:enriching'
[02:35:51] [Render thread/WARN]: Failed to parse recipe 'miningmaster:forging/paragon_shield[miningmaster:forging_recipe]'! Falling back to vanilla: java.lang.NullPointerException: Unknown recipe type: miningmaster:forging_recipe
[02:35:51] [Render thread/WARN]: Failed to parse recipe miningmaster:forging/paragon_shield[miningmaster:forging_recipe]: com.google.gson.JsonSyntaxException: Invalid or unsupported recipe type 'miningmaster:forging_recipe'
[02:35:51] [Render thread/WARN]: Failed to parse recipe 'mekanism:crushing/sculk_stone/tile_to_cobbled[mekanism:crushing]'! Falling back to vanilla: java.lang.NullPointerException: Unknown recipe type: mekanism:crushing
[02:35:51] [Render thread/WARN]: Failed to parse recipe mekanism:crushing/sculk_stone/tile_to_cobbled[mekanism:crushing]: com.google.gson.JsonSyntaxException: Invalid or unsupported recipe type 'mekanism:crushing'
[02:35:51] [Render thread/WARN]: Failed to parse recipe 'alltheores:mek_processing/aluminum/ore/deepslate_from_raw[mekanism:combining]'! Falling back to vanilla: java.lang.NullPointerException: Unknown recipe type: mekanism:combining
[02:35:51] [Render thread/WARN]: Failed to parse recipe alltheores:mek_processing/aluminum/ore/deepslate_from_raw[mekanism:combining]: com.google.gson.JsonSyntaxException: Invalid or unsupported recipe type 'mekanism:combining'
[02:35:51] [Render thread/WARN]: Failed to parse recipe 'mekanism:enriching/conversion/sculk_stone/polished_to_cut[mekanism:enriching]'! Falling back to vanilla: java.lang.NullPointerException: Unknown recipe type: mekanism:enriching
[02:35:51] [Render thread/WARN]: Failed to parse recipe mekanism:enriching/conversion/sculk_stone/polished_to_cut[mekanism:enriching]: com.google.gson.JsonSyntaxException: Invalid or unsupported recipe type 'mekanism:enriching'
[02:35:51] [Render thread/WARN]: Failed to parse recipe 'mekanism:enriching/conversion/gloomslate/cut_slabs_to_smooth[mekanism:enriching]'! Falling back to vanilla: java.lang.NullPointerException: Unknown recipe type: mekanism:enriching
[02:35:51] [Render thread/WARN]: Failed to parse recipe mekanism:enriching/conversion/gloomslate/cut_slabs_to_smooth[mekanism:enriching]: com.google.gson.JsonSyntaxException: Invalid or unsupported recipe type 'mekanism:enriching'
[02:35:51] [Render thread/WARN]: Failed to parse recipe 'simple_bracers:steeleaf_recipe[minecraft:crafting_shaped]'! Falling back to vanilla: com.google.gson.JsonSyntaxException: Unknown item 'twilightforest:steeleaf_ingot'
[02:35:51] [Render thread/WARN]: Failed to parse recipe simple_bracers:steeleaf_recipe[minecraft:crafting_shaped]: com.google.gson.JsonSyntaxException: Unknown item 'twilightforest:steeleaf_ingot'
[02:35:51] [Render thread/WARN]: Failed to parse recipe 'mekanism:enriching/conversion/sculk_stone/stairs_to_smooth[mekanism:enriching]'! Falling back to vanilla: java.lang.NullPointerException: Unknown recipe type: mekanism:enriching
[02:35:51] [Render thread/WARN]: Failed to parse recipe mekanism:enriching/conversion/sculk_stone/stairs_to_smooth[mekanism:enriching]: com.google.gson.JsonSyntaxException: Invalid or unsupported recipe type 'mekanism:enriching'
[02:35:51] [Render thread/WARN]: Failed to parse recipe 'mekanism:crushing/gloomslate/smooth_to_cut[mekanism:crushing]'! Falling back to vanilla: java.lang.NullPointerException: Unknown recipe type: mekanism:crushing
[02:35:51] [Render thread/WARN]: Failed to parse recipe mekanism:crushing/gloomslate/smooth_to_cut[mekanism:crushing]: com.google.gson.JsonSyntaxException: Invalid or unsupported recipe type 'mekanism:crushing'
[02:35:51] [Render thread/WARN]: Failed to parse recipe 'mekanism:enriching/conversion/gloomslate/tiles_to_bricks[mekanism:enriching]'! Falling back to vanilla: java.lang.NullPointerException: Unknown recipe type: mekanism:enriching
[02:35:51] [Render thread/WARN]: Failed to parse recipe mekanism:enriching/conversion/gloomslate/tiles_to_bricks[mekanism:enriching]: com.google.gson.JsonSyntaxException: Invalid or unsupported recipe type 'mekanism:enriching'
[02:35:51] [Render thread/WARN]: Failed to parse recipe 'exnihilosequentia:heat/ens_magma_block[exnihilosequentia:heat]'! Falling back to vanilla: java.lang.IncompatibleClassChangeError: Method 'net.minecraft.world.item.ItemStack dev.latvian.mods.kubejs.item.ItemStackJS.of(java.lang.Object)' must be InterfaceMethodref constant
[02:35:51] [Render thread/WARN]: Failed to parse recipe 'oreganized:quark/raw_lead_brick_stairs[minecraft:crafting_shaped]'! Falling back to vanilla: com.google.gson.JsonSyntaxException: Unknown item 'oreganized:raw_lead_bricks'
[02:35:51] [Render thread/WARN]: Failed to parse recipe oreganized:quark/raw_lead_brick_stairs[minecraft:crafting_shaped]: com.google.gson.JsonSyntaxException: Unknown item 'oreganized:raw_lead_bricks'
[02:35:51] [Render thread/INFO]: Found 13708 recipes and 16 failed recipes in 1.071 s
[02:35:51] [Render thread/INFO]: Posted recipe events in 2.243 ms
[02:35:51] [Render thread/INFO]: Reloading HammerLib recipes...
[02:35:51] [Render thread/INFO]: HammerLib injected 8 recipes into recipe map. Removed 0 recipes from the game.
[02:35:51] [Render thread/INFO]: Reloading 0 custom registries.
[02:35:51] [Render thread/INFO]: 0 custom registries reloaded, added 0 total recipes.
[02:35:51] [Render thread/INFO]: Hello KubeJS, this is your 'friend', HammerLib! I injected 8 recipes in your flawed recipe registration system! :)
[02:35:52] [Render thread/INFO]: Modified & removed recipes in 319.6 ms
[02:35:52] [Render thread/INFO]: Added recipes in 360.0 ?s
[02:35:52] [Render thread/INFO]: Added 0 recipes, removed 0 recipes, modified 0 recipes, with 0 failed recipes and 0 fall-backed recipes
[02:35:52] [Render thread/INFO]: Loot Modification Manager has loaded 5 modifier groups
[02:35:52] [Render thread/ERROR]: Couldn't parse loot table oreganized:blocks/raw_silver_bricks
com.google.gson.JsonSyntaxException: Expected name to be an item, was unknown string 'oreganized:raw_silver_bricks'
	at net.minecraft.util.GsonHelper.m_13866_(GsonHelper.java:137) ~[client-1.19.2-20220805.130853-srg.jar%23487!/:?]
	at java.util.Optional.orElseThrow(Optional.java:403) ~[?:?]
	at net.minecraft.util.GsonHelper.m_13874_(GsonHelper.java:137) ~[client-1.19.2-20220805.130853-srg.jar%23487!/:?]
	at net.minecraft.util.GsonHelper.m_13909_(GsonHelper.java:145) ~[client-1.19.2-20220805.130853-srg.jar%23487!/:?]
	at net.minecraft.world.level.storage.loot.entries.LootItem$Serializer.m_7267_(LootItem.java:55) ~[client-1.19.2-20220805.130853-srg.jar%23487!/:?]
	at net.minecraft.world.level.storage.loot.entries.LootItem$Serializer.m_7267_(LootItem.java:40) ~[client-1.19.2-20220805.130853-srg.jar%23487!/:?]
	at net.minecraft.world.level.storage.loot.entries.LootPoolSingletonContainer$Serializer.m_5921_(LootPoolSingletonContainer.java:151) ~[client-1.19.2-20220805.130853-srg.jar%23487!/:?]
	at net.minecraft.world.level.storage.loot.entries.LootPoolSingletonContainer$Serializer.m_5921_(LootPoolSingletonContainer.java:129) ~[client-1.19.2-20220805.130853-srg.jar%23487!/:?]
	at net.minecraft.world.level.storage.loot.entries.LootPoolEntryContainer$Serializer.m_7561_(LootPoolEntryContainer.java:86) ~[client-1.19.2-20220805.130853-srg.jar%23487!/:?]
	at net.minecraft.world.level.storage.loot.entries.LootPoolEntryContainer$Serializer.m_7561_(LootPoolEntryContainer.java:74) ~[client-1.19.2-20220805.130853-srg.jar%23487!/:?]
	at net.minecraft.world.level.storage.loot.GsonAdapterFactory$JsonAdapter.deserialize(GsonAdapterFactory.java:102) ~[client-1.19.2-20220805.130853-srg.jar%23487!/:?]
	at com.google.gson.internal.bind.TreeTypeAdapter.read(TreeTypeAdapter.java:69) ~[gson-2.8.9.jar%23121!/:?]
	at com.google.gson.internal.bind.TypeAdapterRuntimeTypeWrapper.read(TypeAdapterRuntimeTypeWrapper.java:41) ~[gson-2.8.9.jar%23121!/:?]
	at com.google.gson.internal.bind.ArrayTypeAdapter.read(ArrayTypeAdapter.java:72) ~[gson-2.8.9.jar%23121!/:?]
	at com.google.gson.Gson.fromJson(Gson.java:963) ~[gson-2.8.9.jar%23121!/:?]
	at com.google.gson.Gson.fromJson(Gson.java:1034) ~[gson-2.8.9.jar%23121!/:?]
	at com.google.gson.internal.bind.TreeTypeAdapter$GsonContextImpl.deserialize(TreeTypeAdapter.java:162) ~[gson-2.8.9.jar%23121!/:?]
	at net.minecraft.util.GsonHelper.m_13808_(GsonHelper.java:455) ~[client-1.19.2-20220805.130853-srg.jar%23487!/:?]
	at net.minecraft.util.GsonHelper.m_13836_(GsonHelper.java:463) ~[client-1.19.2-20220805.130853-srg.jar%23487!/:?]
	at net.minecraft.world.level.storage.loot.LootPool$Serializer.deserialize(LootPool.java:190) ~[client-1.19.2-20220805.130853-srg.jar%23487!/:?]
	at net.minecraft.world.level.storage.loot.LootPool$Serializer.deserialize(LootPool.java:187) ~[client-1.19.2-20220805.130853-srg.jar%23487!/:?]
	at com.google.gson.internal.bind.TreeTypeAdapter.read(TreeTypeAdapter.java:69) ~[gson-2.8.9.jar%23121!/:?]
	at com.google.gson.internal.bind.TypeAdapterRuntimeTypeWrapper.read(TypeAdapterRuntimeTypeWrapper.java:41) ~[gson-2.8.9.jar%23121!/:?]
	at com.google.gson.internal.bind.ArrayTypeAdapter.read(ArrayTypeAdapter.java:72) ~[gson-2.8.9.jar%23121!/:?]
	at com.google.gson.Gson.fromJson(Gson.java:963) ~[gson-2.8.9.jar%23121!/:?]
	at com.google.gson.Gson.fromJson(Gson.java:1034) ~[gson-2.8.9.jar%23121!/:?]
	at com.google.gson.internal.bind.TreeTypeAdapter$GsonContextImpl.deserialize(TreeTypeAdapter.java:162) ~[gson-2.8.9.jar%23121!/:?]
	at net.minecraft.util.GsonHelper.m_13808_(GsonHelper.java:455) ~[client-1.19.2-20220805.130853-srg.jar%23487!/:?]
	at net.minecraft.util.GsonHelper.m_13845_(GsonHelper.java:473) ~[client-1.19.2-20220805.130853-srg.jar%23487!/:?]
	at net.minecraft.world.level.storage.loot.LootTable$Serializer.deserialize(LootTable.java:256) ~[client-1.19.2-20220805.130853-srg.jar%23487!/:?]
	at net.minecraft.world.level.storage.loot.LootTable$Serializer.deserialize(LootTable.java:253) ~[client-1.19.2-20220805.130853-srg.jar%23487!/:?]
	at com.google.gson.internal.bind.TreeTypeAdapter.read(TreeTypeAdapter.java:69) ~[gson-2.8.9.jar%23121!/:?]
	at com.google.gson.Gson.fromJson(Gson.java:963) ~[gson-2.8.9.jar%23121!/:?]
	at com.google.gson.Gson.fromJson(Gson.java:1034) ~[gson-2.8.9.jar%23121!/:?]
